Data properties:
 
Recording date: 10/9/2008
Recording time : 14:23:13:498 (corresponds to time 0)
Study: SD Experiment
Subject: MY
Recording: MY15
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
2	None	-1600	-1200
22	None	-1600	-1200
41	None	-1600	-1200
61	None	-1600	-1200
81	Both	598	692
101	Both	629	688
121	Both	634	668
141	Both	620	647
161	Both	708	600
181	Both	808	508
201	Both	818	463
221	Both	816	396
241	Both	816	479
261	Both	836	458
281	Both	815	464
301	Both	813	453
321	Both	801	402
341	Both	781	431
360	Both	826	466
380	Both	821	529
400	Both	816	515
420	Both	807	508
440	Both	803	567
460	Both	789	592
480	Both	784	585
500	Both	786	573
520	Both	795	563
540	Both	799	578
560	Both	778	566
580	Both	781	547
600	Both	803	558
620	Both	783	546
640	Both	793	540
660	Both	795	520
679	Both	801	531
699	Both	800	550
719	Both	787	537
739	Both	795	541
759	Both	809	544
779	Both	796	547
799	Both	799	545
819	Both	794	570
839	Both	802	574
859	Both	798	549
879	Both	790	570
899	Both	781	531
919	Both	825	507
939	Both	791	547
959	Both	805	532
979	Both	819	562
998	Both	831	559
1018	Both	820	610
1038	Both	804	577
1058	Both	808	570
1078	Both	804	598
1098	Both	797	592
1118	Both	806	555
1138	Both	807	581
1158	Both	825	585
1178	Both	828	617
1198	Both	818	572
1218	Both	803	587
1238	Both	792	614
1258	Both	797	573
1278	Both	798	607
1298	Both	793	569
1317	Both	786	578
1337	Both	780	638
1357	Both	788	606
1377	Both	801	599
1397	Both	793	622
1417	Both	794	656
1437	Both	807	609
1457	Both	794	632
1477	Both	788	645
1497	Both	827	625
1517	Both	831	636
1537	RightOnly	867	713
1557	Both	794	621
1577	Both	812	637
1597	RightOnly	846	717
1617	Both	818	601
1636	Both	799	617
1656	Both	801	641
1676	Both	802	620
1696	Both	783	593
1716	Both	805	643
1736	Both	792	605
1756	Both	805	597
1776	Both	803	620
1796	Both	814	591
1816	Both	806	611
1836	Both	800	620
1856	Both	786	590
1876	Both	803	602
1896	Both	808	583
1916	Both	821	554
1936	Both	799	539
1955	Both	810	525
1975	Both	807	561
1995	Both	785	548
2015	Both	784	567
2035	Both	792	547
2055	Both	779	579
2075	Both	782	585
2095	Both	784	583
2115	Both	778	587
2135	Both	793	604
2155	Both	791	558
2175	Both	798	597
2195	Both	779	592
2215	RightOnly	807	628
2235	Both	785	638
2255	Both	792	607
2274	Both	781	611
2294	Both	794	617
2314	Both	785	607
2334	Both	784	606
2354	Both	792	617
2374	Both	793	582
2394	RightOnly	786	627
2414	Both	810	604
2434	Both	771	614
2454	RightOnly	777	635
2474	Both	792	587
2494	RightOnly	779	679
2514	RightOnly	782	693
2534	LeftOnly	810	575
2554	Both	800	617
2573	Both	805	615
2593	Both	803	592
2613	Both	801	611
2633	Both	803	629
2653	RightOnly	787	690
2673	Both	776	625
2693	Both	789	636
2713	RightOnly	792	727
2733	Both	797	617
2753	Both	775	620
2773	RightOnly	771	596
2793	Both	799	611
2813	Both	779	605
2833	Both	806	560
2853	Both	780	601
2873	RightOnly	787	610
2892	Both	790	578
2912	Both	796	611
2932	RightOnly	790	664
2952	Both	790	607
2972	Both	819	641
2992	RightOnly	790	666
3012	Both	784	631
3032	Both	810	630
3052	RightOnly	806	659
3072	Both	800	636
3092	RightOnly	786	659
3112	Both	801	605
3132	Both	805	630
3152	Both	793	637
3172	RightOnly	793	660
3192	Both	809	646
3211	Both	801	608
3231	RightOnly	799	617
3251	Both	790	618
3271	Both	782	594
3291	RightOnly	784	582
3311	RightOnly	776	614
3331	Both	775	611
3351	Both	774	584
3371	Both	771	587
3391	Both	781	608
3411	Both	798	602
3431	Both	780	606
3451	Both	768	616
3471	Both	780	564
3491	Both	762	610
3511	Both	780	600
3530	RightOnly	773	581
3550	Both	781	602
3570	RightOnly	777	578
3590	Both	766	607
3610	Both	770	589
3630	Both	775	564
3650	Both	798	590
3670	RightOnly	798	566
3690	RightOnly	766	593
3710	Both	770	618
3730	RightOnly	777	576
3750	Both	792	612
3770	Both	775	585
3790	Both	788	578
3810	RightOnly	782	617
3830	Both	783	566
3849	RightOnly	807	549
3869	Both	777	592
3889	RightOnly	790	590
3909	Both	768	617
3929	Both	793	603
3949	Both	785	598
3969	Both	781	627
3989	Both	805	612
4009	RightOnly	825	588
4029	Both	796	610
4049	Both	813	630
4069	RightOnly	833	609
4089	Both	791	655
4109	RightOnly	783	664
4129	Both	776	633
4149	Both	793	620
4168	Both	797	616
4188	Both	798	613
4208	Both	782	635
