Data properties:
 
Recording date: 10/1/2008
Recording time : 14:06:06:470 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM18
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
16	None	-1600	-1200
36	None	-1600	-1200
56	None	-1600	-1200
76	Both	691	376
96	Both	702	394
116	Both	811	553
136	Both	683	382
156	Both	759	495
176	Both	685	363
196	Both	668	360
216	Both	777	516
235	Both	801	459
255	Both	815	536
275	Both	818	531
295	Both	666	372
315	Both	852	544
335	Both	650	649
355	Both	707	583
375	Both	714	636
395	Both	725	614
415	Both	700	582
435	Both	740	591
455	Both	705	590
475	Both	761	655
495	Both	772	673
515	Both	754	657
535	Both	750	690
554	Both	757	658
574	Both	766	645
594	Both	724	652
614	Both	706	653
634	Both	728	645
654	Both	772	658
674	None	-1600	-1200
694	None	-1600	-1200
714	None	-1600	-1200
734	None	-1600	-1200
754	None	-1600	-1200
774	None	-1600	-1200
794	None	-1600	-1200
814	None	-1600	-1200
834	Both	812	637
854	Both	796	623
873	Both	776	633
893	Both	800	642
913	Both	766	657
933	Both	779	618
953	Both	753	609
973	Both	749	658
993	Both	745	649
1013	Both	757	666
1033	Both	765	652
1053	Both	750	707
1073	Both	760	676
1093	Both	763	660
1113	Both	765	629
1133	Both	741	636
1153	Both	741	654
1173	Both	762	683
1192	Both	750	689
1212	Both	803	604
1232	Both	771	570
1252	Both	763	615
1272	Both	754	634
1292	Both	759	591
1312	Both	764	605
1332	Both	746	648
1352	Both	748	615
1372	Both	745	616
1392	Both	736	646
1412	Both	742	621
1432	Both	746	603
1452	Both	756	658
1472	Both	770	629
1491	Both	752	662
1511	Both	733	667
1531	Both	746	629
1551	Both	753	629
1571	Both	750	624
1591	Both	749	626
1611	Both	757	641
1631	Both	757	645
1651	Both	750	644
1671	Both	754	617
1691	Both	744	635
1711	Both	746	648
1731	Both	764	598
1751	Both	737	619
1771	Both	745	622
1791	Both	753	577
1810	Both	760	626
1830	Both	753	612
1850	Both	762	589
1870	Both	747	622
1890	Both	763	593
1910	Both	751	598
1930	Both	750	630
1950	Both	750	614
1970	Both	730	621
1990	Both	767	593
2010	Both	750	604
2030	Both	767	626
2050	Both	756	593
2070	Both	772	617
2090	Both	747	605
2110	Both	746	598
2129	Both	758	595
2149	Both	756	636
2169	Both	764	586
2189	Both	762	625
2209	Both	747	592
2229	Both	769	614
2249	Both	750	600
2269	Both	777	596
2289	Both	767	630
2309	Both	744	600
2329	Both	740	579
2349	Both	751	582
2369	Both	758	583
2389	Both	758	591
2409	Both	760	614
2429	Both	759	572
2448	Both	749	601
2468	Both	756	610
2488	Both	737	630
2508	Both	777	617
2528	Both	750	633
2548	Both	743	572
2568	Both	767	575
2588	Both	772	600
2608	Both	773	600
2628	Both	734	589
2648	Both	779	585
2668	Both	775	644
2688	Both	760	612
2708	Both	767	637
2728	Both	758	627
2748	Both	749	578
2767	Both	774	626
2787	Both	759	630
2807	Both	759	605
2827	Both	745	615
2847	Both	757	623
2867	Both	744	606
2887	Both	765	628
2907	Both	745	602
2927	Both	744	608
2947	Both	751	598
2967	Both	771	621
2987	Both	769	617
3007	Both	742	632
3027	Both	773	600
3047	Both	750	610
3067	Both	769	622
3086	Both	782	624
3106	Both	775	599
3126	Both	767	646
3146	Both	756	595
3166	Both	760	588
3186	Both	743	598
3206	Both	776	599
3226	Both	750	577
3246	Both	766	611
3266	Both	769	613
3286	Both	770	611
3306	Both	773	613
3326	Both	758	581
3346	Both	747	611
3366	Both	774	597
3386	Both	774	580
3405	Both	781	582
3425	Both	785	604
3445	Both	753	590
3465	Both	725	613
3485	Both	758	625
3505	Both	771	610
3525	Both	751	611
3545	Both	747	600
3565	Both	773	639
3585	Both	775	625
3605	Both	750	619
3625	Both	771	618
3645	Both	757	615
3665	Both	758	618
3685	Both	766	610
3705	Both	773	651
3724	Both	751	609
3744	Both	739	642
3764	Both	769	613
3784	Both	758	616
3804	Both	770	625
3824	Both	772	622
3844	Both	775	571
3864	Both	773	638
3884	Both	753	622
3904	Both	770	656
3924	Both	769	601
3944	Both	755	570
3964	Both	752	597
3984	Both	765	582
4004	Both	761	572
