Data properties:
 
Recording date: 10/1/2008
Recording time : 14:23:59:948 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM19
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
5	None	-1600	-1200
25	None	-1600	-1200
44	None	-1600	-1200
64	None	-1600	-1200
84	Both	752	608
104	Both	787	552
124	Both	776	570
144	Both	787	605
164	Both	797	563
184	Both	771	578
204	Both	796	608
224	Both	770	591
244	Both	763	606
264	Both	750	595
284	Both	802	555
304	Both	792	566
324	Both	776	594
344	Both	975	921
364	None	-1600	-1200
383	None	-1600	-1200
403	None	-1600	-1200
423	None	-1600	-1200
443	None	-1600	-1200
463	None	-1600	-1200
483	None	-1600	-1200
503	None	-1600	-1200
523	None	-1600	-1200
543	None	-1600	-1200
563	None	-1600	-1200
583	None	-1600	-1200
603	None	-1600	-1200
623	None	-1600	-1200
643	None	-1600	-1200
663	None	-1600	-1200
683	None	-1600	-1200
702	None	-1600	-1200
722	None	-1600	-1200
742	None	-1600	-1200
762	None	-1600	-1200
782	None	-1600	-1200
802	None	-1600	-1200
822	None	-1600	-1200
842	None	-1600	-1200
862	None	-1600	-1200
882	None	-1600	-1200
902	None	-1600	-1200
922	None	-1600	-1200
942	None	-1600	-1200
962	None	-1600	-1200
982	None	-1600	-1200
1001	None	-1600	-1200
1021	None	-1600	-1200
1041	RightOnly	563	1774
1061	None	-1600	-1200
1081	LeftOnly	776	1860
1101	Both	756	1662
1121	Both	737	1670
1141	Both	706	1897
1161	Both	733	2390
1181	Both	714	2356
1201	Both	713	2403
1221	Both	701	2397
1241	Both	716	2394
1261	Both	705	2384
1281	Both	698	2393
1301	Both	708	2399
1320	Both	713	2393
1340	Both	702	2404
1360	Both	702	2404
1380	Both	695	2404
1400	None	-1600	-1200
1420	None	-1600	-1200
1440	None	-1600	-1200
1460	None	-1600	-1200
1480	None	-1600	-1200
1500	None	-1600	-1200
1520	Both	585	2698
1540	Both	480	2782
1560	Both	476	2711
1580	Both	618	2617
1600	Both	515	2734
1620	Both	490	2715
1640	Both	492	2713
1659	Both	507	2729
1679	Both	495	2755
1699	Both	505	2752
1719	Both	497	2749
1739	Both	489	2751
1759	Both	503	2758
1779	Both	226	2753
1799	Both	63	2704
1819	Both	54	2713
1839	Both	-12	2750
1859	Both	24	2703
1879	Both	42	2657
1899	Both	43	2683
1919	Both	69	2668
1939	Both	47	2681
1958	LeftOnly	592	2698
1978	LeftOnly	1222	2740
1998	LeftOnly	1226	2741
2018	LeftOnly	1292	2790
2038	LeftOnly	1273	2755
2058	LeftOnly	1264	2739
2078	LeftOnly	1238	2733
2098	LeftOnly	1250	2733
2118	LeftOnly	1215	2739
2138	LeftOnly	1235	2765
2158	LeftOnly	1272	2768
2178	LeftOnly	1276	2757
2198	LeftOnly	1493	2635
2218	LeftOnly	1539	2644
2238	LeftOnly	1548	2627
2258	LeftOnly	1475	2577
2277	None	-1600	-1200
2297	LeftOnly	1480	2602
2317	LeftOnly	1475	2571
2337	LeftOnly	1488	2592
2357	LeftOnly	1498	2594
2377	LeftOnly	1473	2607
2397	LeftOnly	1491	2584
2417	Both	1442	2551
2437	LeftOnly	1560	2790
2457	None	-1600	-1200
2477	None	-1600	-1200
2497	None	-1600	-1200
2517	None	-1600	-1200
2537	None	-1600	-1200
2557	None	-1600	-1200
2577	None	-1600	-1200
2596	None	-1600	-1200
2616	RightOnly	667	2434
2636	Both	739	2625
2656	Both	717	2584
2676	Both	725	2571
2696	Both	761	2464
2716	Both	772	2449
2736	Both	763	2465
2756	Both	745	2443
2776	Both	765	2450
2796	Both	758	2453
2816	Both	765	2453
2836	Both	752	2449
2856	Both	110	2492
2876	Both	-147	2490
2896	Both	-173	2434
2915	Both	-144	2517
2935	Both	-204	2419
2955	Both	-179	2416
2975	Both	-155	2481
2995	Both	-154	2477
3015	Both	-170	2450
3035	Both	-174	2458
3055	Both	-124	2475
3075	Both	-141	2502
3095	Both	-169	2397
3115	Both	-172	2445
3135	Both	-190	2411
3155	Both	-206	2463
3175	None	-1600	-1200
3195	None	-1600	-1200
3215	None	-1600	-1200
3234	None	-1600	-1200
3254	LeftOnly	-275	2806
3274	None	-1600	-1200
3294	LeftOnly	-262	2797
3314	LeftOnly	-658	2801
3334	None	-1600	-1200
3354	LeftOnly	828	2838
3374	None	-1600	-1200
3394	LeftOnly	804	2824
3414	LeftOnly	-2194	2724
3434	None	-1600	-1200
3454	None	-1600	-1200
3474	None	-1600	-1200
3494	None	-1600	-1200
3514	None	-1600	-1200
3534	None	-1600	-1200
3553	None	-1600	-1200
3573	None	-1600	-1200
3593	Both	854	949
3613	Both	821	959
3633	Both	840	962
3653	Both	823	971
3673	Both	831	931
3693	Both	819	949
3713	Both	823	902
3733	Both	775	686
3753	Both	755	646
3773	Both	788	628
3793	Both	773	664
