Data properties:
 
Recording date: 9/22/2008
Recording time : 14:48:11:153 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM6
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
20	None	-1600	-1200
39	None	-1600	-1200
59	None	-1600	-1200
79	Both	758	601
99	Both	742	591
119	Both	746	602
139	Both	756	591
159	Both	758	595
179	Both	751	596
199	Both	744	611
219	Both	746	587
238	LeftOnly	756	788
258	None	-1600	-1200
278	None	-1600	-1200
298	None	-1600	-1200
318	None	-1600	-1200
338	None	-1600	-1200
358	None	-1600	-1200
378	Both	778	579
398	Both	771	575
418	Both	764	616
438	Both	775	629
458	Both	775	605
478	Both	776	606
498	Both	766	614
518	Both	768	608
538	Both	754	619
558	Both	765	604
577	Both	826	716
597	Both	826	670
617	Both	808	684
637	Both	808	671
657	Both	803	695
677	Both	818	694
697	Both	814	676
717	Both	769	566
737	Both	785	638
757	Both	778	617
777	Both	786	633
797	Both	762	648
817	Both	773	644
837	Both	778	628
857	Both	780	655
876	Both	777	608
896	Both	770	613
916	Both	782	625
936	Both	767	612
956	Both	784	617
976	Both	767	624
996	Both	788	628
1016	Both	772	638
1036	Both	756	632
1056	Both	777	646
1076	Both	749	640
1096	Both	772	627
1116	Both	815	641
1136	Both	775	619
1156	Both	780	641
1176	Both	789	627
1195	Both	798	633
1215	Both	791	621
1235	Both	781	640
1255	Both	780	620
1275	Both	786	631
1295	Both	789	629
1315	Both	783	638
1335	Both	781	626
1355	Both	797	626
1375	Both	769	613
1395	Both	787	628
1415	Both	810	609
1435	Both	749	605
1455	Both	798	616
1475	Both	785	619
1495	Both	776	621
1514	Both	793	616
1534	Both	792	630
1554	Both	791	584
1574	Both	781	630
1594	Both	775	608
1614	Both	786	656
1634	Both	776	631
1654	Both	781	639
1674	Both	788	616
1694	Both	764	629
1714	Both	783	638
1734	Both	773	647
1754	Both	780	659
1774	Both	782	638
1794	Both	768	634
1814	Both	793	642
1833	Both	774	629
1853	Both	780	657
1873	Both	765	657
1893	Both	776	652
1913	Both	770	654
1933	Both	780	648
1953	Both	780	660
1973	Both	776	666
1993	Both	775	652
2013	Both	787	637
2033	Both	786	641
2053	Both	769	631
2073	Both	784	651
2093	Both	777	655
2113	Both	790	655
2133	Both	787	687
2152	Both	777	649
2172	Both	798	669
2192	Both	789	652
2212	Both	786	640
2232	Both	788	668
2252	Both	787	672
2272	Both	792	652
2292	Both	744	675
2312	Both	799	670
2332	Both	786	640
2352	Both	762	667
2372	Both	788	630
2392	Both	772	639
2412	Both	788	645
2432	Both	770	650
2452	Both	780	626
2471	Both	795	634
2491	Both	789	651
2511	Both	792	631
2531	Both	778	643
2551	Both	772	612
2571	Both	773	617
2591	Both	791	620
2611	Both	767	645
2631	Both	768	612
2651	Both	765	629
2671	Both	770	611
2691	Both	777	630
2711	Both	782	639
2731	Both	790	638
2751	Both	776	639
2771	Both	788	621
2790	Both	790	621
2810	Both	764	621
2830	Both	782	632
2850	Both	787	644
2870	Both	780	614
2890	Both	794	610
2910	Both	792	658
2930	Both	773	624
2950	Both	791	623
2970	Both	779	624
2990	Both	786	612
3010	Both	784	621
3030	Both	795	650
3050	Both	792	628
3070	Both	790	629
3090	Both	782	620
3109	Both	795	634
3129	Both	785	607
3149	Both	794	619
3169	Both	779	638
3189	Both	792	628
3209	Both	790	613
3229	Both	790	609
3249	Both	777	625
3269	Both	794	614
3289	Both	790	619
3309	Both	788	632
3329	Both	781	607
3349	Both	782	606
3369	Both	781	612
3389	Both	777	640
3408	Both	784	621
3428	Both	826	636
3448	Both	795	643
3468	Both	799	629
3488	Both	790	641
3508	Both	798	630
3528	Both	804	607
3548	Both	785	628
3568	Both	786	620
3588	Both	781	643
3608	Both	812	822
3628	None	-1600	-1200
3648	None	-1600	-1200
3668	None	-1600	-1200
3688	None	-1600	-1200
3708	None	-1600	-1200
3727	None	-1600	-1200
3747	None	-1600	-1200
3767	Both	814	475
3787	Both	801	609
3807	Both	800	605
3827	Both	796	601
3847	Both	796	574
3867	Both	788	621
3887	Both	804	618
3907	Both	811	639
3927	Both	800	632
3947	Both	808	621
3967	Both	799	615
3987	Both	796	654
4007	Both	801	633
4027	Both	801	625
4046	Both	805	616
4066	Both	802	620
4086	Both	796	607
4106	Both	785	641
4126	Both	782	618
4146	Both	786	628
4166	Both	770	658
4186	Both	776	636
4206	Both	777	649
4226	Both	786	620
4246	Both	789	641
4266	Both	775	646
4286	Both	768	641
4306	Both	779	644
4326	Both	770	639
4346	Both	786	664
4365	Both	784	642
4385	Both	776	639
4405	Both	785	646
4425	Both	789	635
4445	Both	783	651
4465	Both	779	661
4485	Both	763	678
4505	Both	771	611
4525	Both	787	634
4545	Both	767	630
4565	Both	780	624
4585	Both	774	651
4605	Both	768	613
4625	Both	769	630
4645	Both	769	627
4665	Both	774	627
4684	None	-1600	-1200
4704	None	-1600	-1200
4724	None	-1600	-1200
4744	None	-1600	-1200
4764	None	-1600	-1200
4784	None	-1600	-1200
4804	None	-1600	-1200
4824	None	-1600	-1200
4844	Both	788	439
4864	Both	727	506
4884	Both	769	594
4904	Both	774	584
4924	Both	777	555
4944	Both	777	557
4964	Both	795	594
4984	Both	769	600
5003	Both	783	599
5023	Both	785	579
5043	Both	778	588
5063	Both	778	577
5083	Both	768	598
5103	Both	770	612
5123	Both	787	587
5143	Both	792	580
5163	Both	781	582
5183	Both	807	590
5203	Both	789	630
5223	Both	789	591
5243	Both	775	585
5263	Both	798	587
5283	Both	790	595
5303	Both	791	582
5322	Both	782	578
5342	Both	789	583
5362	Both	801	567
5382	Both	786	565
5402	Both	785	553
5422	Both	771	583
5442	Both	777	561
5462	Both	779	560
5482	Both	794	569
5502	Both	783	565
5522	Both	791	581
5542	Both	794	587
5562	Both	842	564
5582	Both	824	555
5601	Both	782	573
5621	Both	806	577
5641	Both	799	599
5661	Both	802	578
5681	Both	808	587
5701	Both	811	561
5721	Both	791	588
5741	Both	799	583
5761	Both	792	562
5781	Both	789	585
5801	Both	790	572
5821	Both	807	555
5841	Both	784	595
5861	Both	785	592
5881	Both	780	553
5901	Both	786	561
5920	Both	766	578
5941	Both	779	564
5960	Both	792	552
5980	Both	779	593
6000	Both	787	582
6020	Both	791	570
6040	Both	788	586
6060	Both	805	570
6080	Both	785	576
6100	Both	789	573
6120	Both	783	588
6140	Both	776	581
6160	Both	797	584
6180	Both	790	577
6200	Both	784	586
6220	Both	798	570
6241	Both	792	586
6260	Both	791	586
6279	Both	783	533
6299	Both	744	528
6319	Both	758	537
6339	Both	760	553
6359	Both	760	541
6379	Both	760	549
6399	Both	758	557
6419	Both	770	548
6439	Both	766	549
6459	Both	759	554
6479	Both	767	537
6499	Both	762	554
6519	Both	776	533
6539	Both	771	523
6558	Both	775	546
6578	Both	778	533
6598	Both	770	566
6618	Both	761	571
6638	Both	773	572
6658	Both	775	539
6678	Both	777	572
6698	Both	779	551
6718	Both	782	563
6738	Both	777	539
6758	Both	758	554
6778	Both	780	548
6798	Both	790	564
6818	Both	762	553
6838	Both	772	539
6857	Both	768	532
6877	Both	765	550
6897	Both	762	535
6917	Both	759	547
6937	Both	781	548
6957	Both	770	527
6977	Both	776	565
6997	Both	765	560
7017	Both	768	558
7037	Both	782	555
7057	Both	763	543
7077	Both	762	547
7097	Both	776	578
7117	Both	769	547
7137	Both	800	554
7157	Both	788	554
7177	Both	792	540
7196	Both	783	558
7216	Both	790	556
7236	Both	794	553
7256	Both	780	544
7276	Both	800	576
7296	Both	797	568
7316	Both	793	577
7336	Both	795	556
7356	Both	783	565
7376	Both	804	537
7396	Both	746	549
7416	Both	799	554
7436	Both	767	550
7456	Both	796	542
7476	Both	795	554
7495	Both	792	554
7515	Both	775	547
7535	Both	793	549
7555	Both	802	523
7575	Both	774	577
7595	Both	794	554
7615	Both	776	560
7635	Both	784	542
7655	Both	795	570
7675	Both	789	596
7695	Both	773	570
7715	Both	773	566
7735	Both	769	570
7755	Both	784	570
7775	Both	798	547
7795	Both	798	564
7815	Both	774	547
7834	Both	773	531
7854	Both	797	543
7874	Both	790	541
7894	Both	785	546
7914	Both	795	562
7934	Both	835	588
7954	Both	767	564
7974	Both	803	559
7994	Both	787	580
8014	Both	795	566
8034	Both	784	550
8054	Both	807	555
8074	Both	796	562
8094	Both	803	550
8114	Both	793	568
8133	Both	815	568
8153	Both	789	565
8173	Both	775	590
8193	Both	791	569
8213	Both	788	563
8233	Both	789	546
8253	Both	793	562
8273	Both	793	555
8293	Both	798	548
8313	Both	784	528
8333	Both	779	562
8353	Both	804	569
8373	Both	773	572
8393	Both	794	570
8413	Both	786	567
8433	Both	792	572
8453	Both	787	553
8472	Both	788	553
8492	Both	796	535
8512	Both	791	563
8532	Both	793	543
8552	Both	781	561
8572	Both	788	566
8592	Both	790	563
8612	Both	804	544
8632	Both	800	574
8652	Both	807	587
8672	Both	797	559
8692	Both	786	549
8712	Both	798	561
8732	Both	798	530
8752	Both	798	567
8771	Both	791	546
8791	Both	807	529
8811	Both	806	575
8831	Both	812	540
8851	Both	805	548
8871	Both	789	547
8891	Both	812	548
8911	Both	781	557
8931	Both	799	571
8951	Both	798	550
8971	Both	787	527
8991	Both	803	549
9011	Both	793	537
9031	Both	789	519
9051	Both	812	534
9071	Both	803	537
9090	Both	798	581
9110	Both	804	551
9130	Both	802	566
9150	Both	797	565
9170	Both	817	564
9190	Both	803	556
9210	Both	818	557
9230	Both	801	551
9250	Both	790	548
9270	Both	804	545
9290	Both	802	561
9310	Both	800	547
9330	Both	803	553
9350	Both	800	548
9370	Both	812	562
9390	Both	791	521
9409	Both	801	549
9429	Both	820	583
9449	Both	821	572
9469	Both	809	589
9489	Both	794	559
9509	Both	811	593
9529	Both	813	563
9549	Both	810	578
9569	Both	818	582
9589	Both	810	532
9609	Both	812	574
9629	Both	799	592
9649	Both	805	565
9669	Both	814	575
9689	Both	815	572
9709	Both	821	584
9728	Both	818	560
9748	Both	824	596
9768	Both	810	578
9788	Both	810	578
9808	Both	806	577
9828	Both	808	586
9848	Both	814	570
9868	Both	802	537
9888	Both	819	529
9908	Both	817	553
9928	Both	801	558
9948	Both	829	553
9968	Both	818	572
9988	Both	826	566
10008	Both	812	546
10027	Both	821	560
10047	Both	822	550
10067	Both	805	567
10087	Both	817	557
10107	Both	811	558
10127	Both	809	557
10147	Both	830	558
10167	Both	813	576
10187	Both	822	553
10207	Both	823	563
10227	Both	823	563
10247	Both	811	560
10267	Both	810	567
10287	Both	828	550
10307	Both	828	541
10327	Both	818	575
10347	Both	813	595
10366	Both	795	588
10386	Both	817	574
10406	Both	808	588
10426	Both	802	574
10446	Both	805	560
10466	Both	815	544
10486	Both	812	579
10506	Both	828	590
10526	Both	804	560
10546	Both	807	553
10566	Both	807	541
10586	Both	837	544
10606	Both	803	594
10626	Both	795	552
10646	Both	809	588
10665	Both	813	570
10685	Both	810	585
10705	Both	796	558
10725	Both	792	568
10745	Both	805	546
10765	Both	807	561
10785	Both	792	569
10805	Both	802	564
10825	Both	802	576
10845	Both	785	552
10865	Both	806	562
10885	Both	805	565
10905	Both	803	568
10925	Both	811	597
10945	Both	817	557
10965	Both	809	586
10985	Both	789	579
11004	Both	821	583
11024	Both	811	537
11044	Both	806	575
11064	Both	798	612
11084	Both	820	555
11104	Both	808	592
11124	Both	805	584
11144	Both	793	601
11164	Both	805	556
11184	Both	795	585
11204	Both	807	576
11224	Both	811	567
11244	Both	815	576
11264	Both	804	576
11284	Both	796	560
11303	Both	819	547
11323	Both	785	570
11343	Both	790	581
11363	Both	782	575
11383	Both	790	580
11403	Both	797	567
11423	Both	791	568
11443	Both	780	546
11463	Both	785	534
11483	Both	796	551
11503	Both	791	569
11523	Both	792	566
11543	Both	790	564
11563	Both	795	583
11583	Both	794	564
11603	Both	782	560
11623	Both	830	580
11642	None	-1600	-1200
11662	None	-1600	-1200
11682	None	-1600	-1200
11702	None	-1600	-1200
11722	None	-1600	-1200
11742	None	-1600	-1200
11762	None	-1600	-1200
11782	None	-1600	-1200
11802	None	-1600	-1200
11822	Both	751	499
11842	Both	766	567
11862	Both	776	579
11882	Both	768	561
11902	Both	765	569
11922	Both	766	578
11941	Both	765	557
11961	Both	788	555
11981	Both	771	577
12001	Both	775	580
12021	Both	776	543
12041	Both	765	557
12061	Both	777	536
12081	Both	795	532
12101	Both	791	549
12121	Both	802	573
12141	Both	779	575
12161	Both	791	564
12181	Both	784	593
12201	Both	805	595
12221	Both	802	588
12241	Both	801	546
12260	Both	791	585
12280	Both	788	569
12300	Both	807	563
12320	Both	791	581
12340	Both	800	568
12360	Both	796	582
12380	Both	793	584
12400	Both	776	556
12420	Both	779	578
12440	Both	785	558
12460	Both	778	585
12480	Both	788	557
12500	Both	798	564
12520	Both	778	572
12540	Both	801	573
12560	Both	798	570
12580	Both	795	590
12599	Both	783	552
12619	Both	806	559
12639	Both	792	560
12659	Both	795	584
12679	Both	797	585
12699	Both	806	556
12719	Both	800	552
12739	Both	804	575
12759	Both	787	540
12779	Both	797	537
12799	Both	790	573
12819	Both	779	556
12839	Both	806	595
12859	Both	801	549
12879	Both	812	542
12898	Both	815	546
12918	Both	788	558
12938	Both	790	551
12958	Both	787	568
12978	Both	804	572
12998	Both	783	563
13018	Both	785	573
13038	Both	803	576
13058	Both	796	563
13078	Both	806	555
13098	Both	805	587
13118	Both	804	561
13138	Both	800	591
13158	Both	805	566
13178	Both	807	581
13198	Both	796	575
13217	Both	795	545
13237	Both	805	559
13257	Both	793	560
13277	Both	796	562
13297	Both	787	576
13317	Both	779	588
13337	Both	806	558
13357	Both	791	554
13377	Both	798	584
13397	Both	788	570
13417	Both	791	589
13437	Both	791	563
13457	Both	799	580
13477	Both	797	560
13497	Both	808	552
13517	Both	806	582
13536	Both	804	594
13556	Both	813	600
13576	Both	798	587
13596	Both	786	553
13616	Both	807	585
13636	Both	793	545
13656	Both	803	580
13676	Both	814	558
13697	Both	802	576
13716	Both	801	568
13736	Both	809	580
13756	Both	804	576
13776	Both	813	577
13796	Both	794	587
13815	Both	801	594
13835	Both	824	602
13855	Both	803	570
13875	Both	807	584
13895	Both	808	548
13915	Both	816	576
13935	Both	809	586
13955	Both	808	562
13975	Both	817	575
13995	Both	797	577
14015	Both	799	564
14035	Both	809	580
14055	Both	812	569
14075	Both	813	578
14095	Both	791	583
14115	Both	824	602
14134	Both	804	574
14154	Both	816	563
14174	Both	813	588
14194	Both	802	576
14214	Both	805	568
14234	Both	806	582
14254	Both	807	595
14274	Both	795	579
14294	Both	800	573
14314	Both	813	583
14334	Both	810	544
14354	Both	805	582
14374	Both	816	564
14394	Both	818	578
14414	Both	812	571
14434	Both	824	576
14453	Both	798	579
14473	Both	802	580
14493	Both	824	584
14513	Both	829	595
14533	Both	802	581
14553	Both	813	586
14573	Both	803	571
14593	Both	828	572
14613	Both	807	575
14633	Both	808	596
14653	Both	809	579
14673	Both	808	585
14693	Both	815	598
14713	Both	817	562
14733	Both	796	587
14753	Both	799	587
14772	Both	819	582
14792	Both	811	593
14812	Both	820	584
14832	Both	823	581
14852	Both	821	558
