Data properties:
 
Recording date: 9/22/2008
Recording time : 15:28:49:735 (corresponds to time 0)
Study: SD Experiment
Subject: LM
Recording: LM8
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Timestamp	Found	GazepointX	GazepointY
 
8	None	-1600	-1200
28	None	-1600	-1200
48	None	-1600	-1200
68	None	-1600	-1200
88	None	-1600	-1200
108	None	-1600	-1200
128	None	-1600	-1200
148	None	-1600	-1200
167	None	-1600	-1200
187	None	-1600	-1200
207	None	-1600	-1200
227	Both	990	885
247	Both	1003	873
267	Both	997	856
287	Both	1009	846
307	Both	1004	863
327	Both	1004	851
347	Both	1007	828
367	Both	1004	878
387	Both	1001	863
407	Both	1150	1268
427	Both	1325	1667
447	Both	1655	2000
466	Both	1765	2308
486	Both	1843	2304
506	Both	1850	2336
526	Both	1812	2328
546	Both	1837	2323
566	Both	1816	2329
586	Both	1816	2333
606	Both	1813	2333
626	Both	1800	2342
646	Both	1779	2346
666	Both	1787	2319
686	Both	1816	2311
706	Both	2231	2532
726	Both	2692	2518
746	LeftOnly	2762	2402
766	Both	2719	2531
785	Both	2702	2529
805	LeftOnly	2804	2426
825	Both	2667	2539
845	Both	2635	2545
865	Both	2628	2621
885	None	-1600	-1200
905	None	-1600	-1200
925	None	-1600	-1200
945	None	-1600	-1200
965	None	-1600	-1200
985	None	-1600	-1200
1005	None	-1600	-1200
1025	None	-1600	-1200
1045	None	-1600	-1200
1065	None	-1600	-1200
1085	None	-1600	-1200
1104	None	-1600	-1200
1124	None	-1600	-1200
1144	None	-1600	-1200
1164	None	-1600	-1200
1184	None	-1600	-1200
1204	None	-1600	-1200
1224	RightOnly	860	702
1244	LeftOnly	789	733
1264	Both	819	727
1284	Both	832	695
1304	Both	829	679
1324	Both	820	691
1344	Both	792	558
1364	Both	782	591
1384	Both	808	606
1403	Both	806	626
1423	Both	799	610
1443	Both	802	618
1463	Both	795	611
1483	Both	796	619
1503	Both	792	645
1523	Both	792	621
1543	Both	801	642
1563	Both	798	615
1583	Both	743	629
1603	Both	774	624
1623	Both	778	613
1643	Both	779	589
1663	Both	767	622
1683	Both	780	626
1702	Both	777	628
1722	Both	776	633
1742	Both	771	610
1762	Both	781	602
1782	Both	782	630
1802	Both	790	630
1822	Both	795	634
1842	Both	768	634
1862	Both	780	639
1882	Both	779	647
1902	Both	796	618
1922	Both	803	629
1942	Both	794	638
1962	Both	795	650
1982	Both	783	646
2002	Both	778	626
2021	Both	785	639
2041	Both	800	645
2061	Both	787	633
2081	Both	781	669
2101	Both	794	668
2121	Both	798	646
2141	Both	805	641
2161	Both	800	648
2181	Both	794	633
2201	Both	795	652
2221	Both	804	650
2241	Both	798	640
2261	Both	747	635
2281	Both	849	661
2301	Both	796	642
2320	Both	794	641
2340	Both	798	662
2360	Both	788	661
2380	Both	783	681
2400	Both	795	662
2420	Both	799	662
2440	Both	790	675
2460	Both	806	651
2480	Both	799	658
2500	Both	795	628
2520	Both	785	659
2540	Both	796	632
2560	Both	789	643
2580	Both	778	660
2600	Both	798	635
2620	Both	780	660
2639	Both	791	669
2659	Both	780	656
2679	Both	779	663
2699	Both	785	672
2719	Both	776	669
2739	Both	782	680
2759	Both	775	652
2779	Both	764	668
2799	Both	783	671
2819	Both	900	942
2839	Both	1105	1314
2859	Both	1362	1529
2879	Both	1610	2044
2899	Both	1335	2615
2919	LeftOnly	2200	2855
2939	LeftOnly	2317	2867
2959	None	-1600	-1200
2978	None	-1600	-1200
